CLIENTNUM,GRUPO_AB,FL_ATIVADO,VALOR_GASTO
109421,Teste,0,0.0
109422,Teste,1,2434.473380659358
109423,Controle,1,3252.093280195445
109424,Teste,0,0.0
109425,Teste,1,1682.1205486208507
109426,Controle,0,0.0
109427,Teste,1,1567.73539559534
109428,Teste,1,2675.4764872022615
109429,Teste,1,660.3501625101657
109430,Teste,1,3392.822267920436
109431,Teste,1,4202.798352112333
109432,Teste,0,0.0
109433,Teste,1,3773.3755624455052
109434,Teste,1,2611.861195751761
109435,Teste,1,3044.256418917234
109436,Teste,0,0.0
109437,Teste,0,0.0
109438,Teste,0,0.0
109439,Teste,1,617.8135185673749
109440,Teste,1,4605.591968871837
109441,Teste,0,0.0
109442,Teste,1,3011.281498295446
109443,Controle,1,1923.8409919859976
109444,Teste,1,1821.120486061509
109445,Teste,0,0.0
109446,Teste,0,0.0
109447,Teste,1,3468.461385019048
109448,Teste,1,3129.4800977093323
109449,Controle,0,0.0
109450,Teste,0,0.0
109451,Teste,1,1345.2915975027802
109452,Teste,0,0.0
109453,Controle,0,0.0
109454,Teste,0,0.0
109455,Teste,0,0.0
109456,Teste,1,2344.6360261884574
109457,Teste,1,3542.8161434742497
109458,Teste,1,1839.4463019922234
109459,Teste,1,2791.744576576581
109460,Teste,1,1646.9567201219509
109461,Teste,1,822.5667875314778
109462,Teste,0,0.0
109463,Controle,1,2247.1059635332012
109464,Teste,1,3794.3477137760306
109465,Teste,1,1462.3269440006054
109466,Teste,1,3895.26536024245
109467,Teste,1,3512.715512748459
109468,Controle,0,0.0
109469,Teste,0,0.0
109470,Teste,0,0.0
109471,Teste,0,0.0
109472,Controle,1,2783.1666654708715
109473,Teste,1,4871.550536640794
109474,Teste,1,4475.365455049773
109475,Teste,1,3034.2929892129487
109476,Teste,1,3010.00943673786
109477,Teste,0,0.0
109478,Teste,1,1749.9708552472894
109479,Teste,1,4640.892878923393
109480,Teste,1,4531.678452817419
109481,Teste,1,3839.256151256394
109482,Teste,0,0.0
109483,Teste,0,0.0
109484,Teste,1,1075.4692924176375
109485,Teste,1,3666.406793207911
109486,Teste,0,0.0
109487,Teste,1,1639.0127931062102
109488,Teste,1,1349.6440754514556
109489,Teste,1,3916.4526074387945
109490,Teste,0,0.0
109491,Teste,1,4818.798222110876
109492,Teste,1,990.0757624734296
109493,Teste,1,1237.892253660623
109494,Teste,1,1486.5551978669
109495,Teste,0,0.0
109496,Teste,0,0.0
109497,Teste,1,4833.099839387609
109498,Controle,1,3633.7923203614923
109499,Teste,1,3552.295816947811
109500,Teste,1,2772.620600585375
109501,Teste,1,2919.1810231890545
109502,Controle,0,0.0
109503,Teste,0,0.0
109504,Teste,1,1805.7796382269833
109505,Teste,1,1195.466161017052
109506,Teste,0,0.0
109507,Teste,1,4011.2394370628213
109508,Teste,1,2618.1174239609863
109509,Controle,1,1652.0391079690746
109510,Teste,1,3347.514861586328
109511,Controle,0,0.0
109512,Teste,0,0.0
109513,Teste,0,0.0
109514,Controle,0,0.0
109515,Teste,0,0.0
109516,Teste,0,0.0
109517,Teste,0,0.0
109518,Teste,1,1442.5665352755632
109519,Controle,1,2699.493453966413
109520,Teste,0,0.0
109521,Teste,1,1355.9904350548318
109522,Teste,1,3918.5212465727755
109523,Teste,0,0.0
109524,Teste,0,0.0
109525,Teste,1,1943.6085450127052
109526,Controle,1,2487.6453273083025
109527,Teste,1,3896.9655579888436
109528,Teste,0,0.0
109529,Teste,1,3468.1836259986694
109530,Teste,1,2298.6644772819386
109531,Teste,0,0.0
109532,Teste,1,819.6260010796018
109533,Teste,1,4647.231469988515
109534,Controle,0,0.0
109535,Teste,1,535.6632929307434
109536,Teste,0,0.0
109537,Teste,1,3805.673641097357
109538,Teste,0,0.0
109539,Teste,1,4754.317963333467
109540,Teste,0,0.0
109541,Teste,1,1880.0197425065705
109542,Teste,1,839.4905978123969
109543,Teste,0,0.0
109544,Teste,1,1622.952592347288
109545,Teste,1,1910.3822918987544
109546,Teste,1,2530.94127030445
109547,Teste,1,2863.5759121264296
109548,Teste,1,3763.986122232218
109549,Controle,1,4554.118375382974
109550,Teste,0,0.0
109551,Teste,0,0.0
109552,Teste,1,2591.5711194163346
109553,Teste,0,0.0
109554,Teste,0,0.0
109555,Teste,0,0.0
109556,Teste,1,3858.4779597173233
109557,Teste,0,0.0
109558,Controle,1,1072.3951861183887
109559,Teste,0,0.0
109560,Teste,1,1979.5243927735603
109561,Teste,0,0.0
109562,Teste,1,1031.3565130521797
109563,Teste,1,3612.8353404653567
109564,Teste,1,4584.404140999302
109565,Teste,0,0.0
109566,Teste,1,4500.761605685762
109567,Teste,1,1969.0175725782424
109568,Teste,0,0.0
109569,Controle,0,0.0
109570,Teste,0,0.0
109571,Teste,1,1553.9874821869585
109572,Teste,0,0.0
109573,Teste,0,0.0
109574,Teste,1,1733.226302054815
109575,Teste,1,1793.005796573878
109576,Teste,1,870.1059058059384
109577,Teste,0,0.0
109578,Teste,0,0.0
109579,Teste,0,0.0
109580,Teste,1,1100.0486275665073
109581,Controle,1,1465.176414260739
109582,Teste,1,536.7605123843175
109583,Teste,1,712.5349860899773
109584,Controle,1,3643.4762456253484
109585,Teste,0,0.0
109586,Teste,0,0.0
109587,Teste,0,0.0
109588,Teste,1,3286.956885826695
109589,Teste,1,4754.40011518784
109590,Teste,1,2307.9070598812577
109591,Teste,0,0.0
109592,Teste,1,2499.492550924312
109593,Teste,1,804.8080481887043
109594,Teste,0,0.0
109595,Teste,1,1185.1278861654432
109596,Teste,1,3612.2332480270625
109597,Teste,1,1557.6788009276488
109598,Teste,1,3979.7481096606994
109599,Teste,1,3675.5603493322396
109600,Teste,0,0.0
109601,Teste,0,0.0
109602,Teste,0,0.0
109603,Teste,0,0.0
109604,Teste,1,3862.680836156361
109605,Teste,1,3607.621818386837
109606,Teste,0,0.0
109607,Teste,1,3684.48237289153
109608,Controle,1,2960.5978521309194
109609,Teste,1,3552.066731746462
109610,Teste,1,2867.8070446400748
109611,Teste,1,1427.3985722531638
109612,Teste,1,1479.2340511278044
109613,Teste,0,0.0
109614,Teste,0,0.0
109615,Teste,1,2323.862115553655
109616,Teste,1,562.6283905251272
109617,Controle,0,0.0
109618,Teste,1,4501.8358119126315
109619,Teste,1,1707.1979300555706
109620,Teste,0,0.0
109621,Controle,1,731.9212813845785
109622,Controle,1,2409.915237791672
109623,Teste,1,4170.190580360229
109624,Teste,1,2288.0873510093425
109625,Teste,1,1682.0737866119148
109626,Teste,0,0.0
109627,Teste,1,2952.060722197743
109628,Teste,1,3084.7121369050565
109629,Teste,1,3916.3535997454283
109630,Teste,1,4098.891008103326
109631,Teste,1,3677.9348657221526
109632,Teste,1,520.4238007495629
109633,Teste,1,509.3529656327996
109634,Teste,1,4898.524938094331
109635,Teste,0,0.0
109636,Teste,1,1688.922970343931
109637,Teste,0,0.0
109638,Teste,0,0.0
109639,Teste,1,1770.576781751965
109640,Teste,1,3795.0849716077573
109641,Controle,1,3117.1356841633046
109642,Teste,0,0.0
109643,Controle,0,0.0
109644,Teste,1,2586.03995858886
109645,Teste,0,0.0
109646,Teste,1,1023.978642134996
109647,Teste,1,866.6944982786142
109648,Teste,0,0.0
109649,Teste,1,3666.3043320776387
109650,Teste,0,0.0
109651,Teste,0,0.0
109652,Teste,1,1060.7201804015572
109653,Controle,0,0.0
109654,Teste,0,0.0
109655,Teste,1,2461.146147513642
109656,Teste,0,0.0
109657,Teste,0,0.0
109658,Teste,0,0.0
109659,Teste,0,0.0
109660,Teste,0,0.0
109661,Teste,1,3812.5673293320665
109662,Teste,1,4654.3952410401225
109663,Controle,0,0.0
109664,Teste,1,4431.137273130833
109665,Teste,1,4388.15147818607
109666,Teste,1,2113.240176864081
109667,Controle,1,4672.26862181312
109668,Teste,1,3576.4804512158266
109669,Teste,0,0.0
109670,Teste,1,4489.194583756435
109671,Teste,1,900.1605525944324
109672,Teste,1,678.0117162442564
109673,Teste,1,2433.4087335839217
109674,Teste,0,0.0
109675,Teste,1,4226.067983031974
109676,Teste,1,2338.3972963489705
109677,Teste,0,0.0
109678,Teste,0,0.0
109679,Teste,1,4480.912104646082
109680,Teste,1,1556.4803197329784
109681,Teste,1,677.0486075326269
109682,Teste,1,3925.788293901758
109683,Teste,0,0.0
109684,Teste,0,0.0
109685,Teste,1,3317.757749106588
109686,Teste,0,0.0
109687,Teste,1,2480.4075092779276
109688,Teste,0,0.0
109689,Teste,0,0.0
109690,Teste,1,4303.659606995596
109691,Teste,1,4208.79067795987
109692,Teste,0,0.0
109693,Teste,1,1960.4039890560714
109694,Teste,1,4270.882549034039
109695,Teste,1,2053.2128563419005
109696,Teste,0,0.0
109697,Teste,0,0.0
109698,Teste,0,0.0
109699,Teste,1,3298.562682140818
109700,Teste,1,1366.2392059413737
109701,Teste,1,1688.864827093149
109702,Teste,0,0.0
109703,Teste,0,0.0
109704,Controle,0,0.0
109705,Teste,0,0.0
109706,Teste,0,0.0
109707,Teste,0,0.0
109708,Controle,0,0.0
109709,Teste,0,0.0
109710,Teste,1,2515.4515236703655
109711,Teste,0,0.0
109712,Controle,1,1915.6821980536458
109713,Teste,0,0.0
109714,Teste,1,1081.1409942686032
109715,Teste,1,2670.452833117087
109716,Teste,0,0.0
109717,Teste,0,0.0
109718,Controle,0,0.0
109719,Teste,1,2801.1083479570757
109720,Teste,1,1214.1766988343697
109721,Teste,0,0.0
109722,Teste,0,0.0
109723,Teste,0,0.0
109724,Teste,0,0.0
109725,Teste,0,0.0
109726,Teste,1,1284.4098741919165
109727,Teste,0,0.0
109728,Teste,1,632.0618436382109
109729,Teste,0,0.0
109730,Teste,0,0.0
109731,Teste,0,0.0
109732,Teste,1,636.5777985344771
109733,Teste,0,0.0
109734,Teste,0,0.0
109735,Teste,0,0.0
109736,Teste,1,2113.840432907969
109737,Teste,0,0.0
109738,Teste,1,1159.9355237858326
109739,Teste,1,4635.912404146568
109740,Teste,1,1397.3637772526067
109741,Teste,1,796.8271444456402
109742,Teste,1,2318.7644662678504
109743,Teste,0,0.0
109744,Teste,0,0.0
109745,Teste,0,0.0
109746,Teste,0,0.0
109747,Controle,0,0.0
109748,Teste,1,1366.0967334527313
109749,Teste,1,777.9620235846587
109750,Teste,0,0.0
109751,Teste,0,0.0
109752,Controle,0,0.0
109753,Teste,1,3887.2736128021024
109754,Teste,0,0.0
109755,Teste,1,3006.9432354349656
109756,Teste,0,0.0
109757,Controle,1,756.5485914732708
109758,Controle,0,0.0
109759,Teste,1,2606.0852665329935
109760,Controle,0,0.0
109761,Teste,1,674.7480835952883
109762,Teste,1,2094.4139162631513
109763,Teste,0,0.0
109764,Teste,0,0.0
109765,Teste,0,0.0
109766,Teste,0,0.0
109767,Controle,1,2134.790262993238
109768,Teste,1,4203.423504187975
109769,Teste,1,3808.782490761692
109770,Teste,0,0.0
109771,Teste,1,4536.246874886752
109772,Teste,1,1132.328883155542
109773,Teste,0,0.0
109774,Teste,1,2901.939604080224
109775,Teste,0,0.0
109776,Teste,0,0.0
109777,Teste,1,590.8571045294943
109778,Teste,1,4214.849011160504
109779,Controle,1,2149.6113017350353
109780,Teste,1,811.8799096046826
109781,Teste,0,0.0
109782,Teste,0,0.0
109783,Teste,1,1960.9575546481692
109784,Teste,0,0.0
109785,Teste,1,1791.1058579675425
109786,Teste,0,0.0
109787,Controle,0,0.0
109788,Teste,0,0.0
109789,Teste,1,3947.005403256842
109790,Controle,1,1069.7513984863754
109791,Teste,1,3000.9889487192972
109792,Teste,1,4072.636341039164
109793,Teste,1,3827.9214479406432
109794,Teste,1,4711.57303489881
109795,Teste,1,502.83387676117763
109796,Teste,1,2092.106907161581
109797,Teste,0,0.0
109798,Teste,1,2163.1259711488806
109799,Teste,1,649.88784895706
109800,Controle,1,4177.69972786548
109801,Teste,1,3600.0080302421006
109802,Teste,0,0.0
109803,Teste,1,2876.3707570915044
109804,Teste,1,2322.5852157448344
109805,Teste,1,4529.370617312791
109806,Teste,0,0.0
109807,Controle,0,0.0
109808,Teste,0,0.0
109809,Teste,0,0.0
109810,Teste,1,1690.0935013105752
109811,Teste,1,2005.436707614443
109812,Teste,1,4786.841533811339
109813,Teste,0,0.0
109814,Teste,0,0.0
109815,Teste,1,790.812605425622
109816,Teste,0,0.0
109817,Teste,1,4012.7553354594384
109818,Teste,1,3731.2688218281996
109819,Teste,1,4558.497926680897
109820,Teste,1,907.5349714240169
109821,Teste,0,0.0
109822,Teste,0,0.0
109823,Controle,1,4866.997850700033
109824,Teste,1,629.7707045981691
109825,Teste,0,0.0
109826,Teste,0,0.0
109827,Teste,1,2019.6654876449236
109828,Teste,1,881.7193140088314
109829,Teste,0,0.0
109830,Teste,1,730.2928757473876
109831,Teste,0,0.0
109832,Teste,0,0.0
109833,Teste,0,0.0
109834,Controle,0,0.0
109835,Teste,0,0.0
109836,Teste,1,4841.244829361518
109837,Teste,1,3738.5071302224187
109838,Teste,1,2775.604305763804
109839,Teste,0,0.0
109840,Teste,1,986.8508454042847
109841,Controle,0,0.0
109842,Teste,1,2867.1053766075265
109843,Teste,1,1940.2349810094088
109844,Teste,1,1722.1427481910462
109845,Teste,0,0.0
109846,Teste,0,0.0
109847,Teste,1,3281.465962326927
109848,Teste,1,4059.163485820921
109849,Teste,1,2494.664678863982
109850,Teste,1,2719.843491482537
109851,Controle,1,3431.4294726906337
109852,Teste,1,1060.871191947716
109853,Teste,1,4228.730160086094
109854,Teste,0,0.0
109855,Teste,0,0.0
109856,Teste,1,4266.2239496479815
109857,Teste,1,2934.709762833827
109858,Teste,1,1344.0203786789705
109859,Teste,0,0.0
109860,Teste,0,0.0
109861,Teste,1,2753.4360819706967
109862,Teste,1,976.726768220626
109863,Controle,1,3934.802739036417
109864,Teste,1,1900.192513643558
109865,Teste,0,0.0
109866,Teste,1,1899.9259389407941
109867,Teste,1,4752.71965355722
109868,Controle,1,2398.3637442710406
109869,Teste,0,0.0
109870,Teste,1,4053.0888311877247
109871,Teste,0,0.0
109872,Teste,1,3367.23207196178
109873,Teste,0,0.0
109874,Controle,0,0.0
109875,Teste,1,1922.7906709217016
109876,Teste,1,1057.0584220130927
109877,Teste,0,0.0
109878,Teste,0,0.0
109879,Teste,1,4089.8403811893163
109880,Teste,0,0.0
109881,Teste,1,3931.2665630976567
109882,Teste,1,1261.2386868449144
109883,Teste,0,0.0
109884,Teste,0,0.0
109885,Teste,1,1621.021462304429
109886,Teste,1,3948.0678607749355
109887,Teste,1,4926.339074716771
109888,Teste,0,0.0
109889,Teste,1,4296.3857897865655
109890,Teste,0,0.0
109891,Teste,0,0.0
109892,Teste,1,3578.6819795769725
109893,Teste,0,0.0
109894,Teste,0,0.0
109895,Teste,1,4619.416733852353
109896,Teste,0,0.0
109897,Teste,0,0.0
109898,Teste,0,0.0
109899,Teste,0,0.0
109900,Teste,0,0.0
109901,Teste,0,0.0
109902,Teste,0,0.0
109903,Teste,1,1783.5605092740745
109904,Teste,1,543.4348968223413
109905,Teste,0,0.0
109906,Teste,1,1944.3563281429344
109907,Teste,1,4873.704433229378
109908,Teste,1,4468.866486546284
109909,Teste,1,726.6031524374912
109910,Teste,0,0.0
109911,Teste,0,0.0
109912,Teste,0,0.0
109913,Teste,1,2758.812940755641
109914,Teste,0,0.0
109915,Teste,0,0.0
109916,Teste,0,0.0
109917,Teste,1,855.5443893843201
109918,Teste,1,4050.641378357897
109919,Teste,0,0.0
109920,Teste,0,0.0
109921,Teste,0,0.0
109922,Teste,1,2176.7700829441906
109923,Teste,0,0.0
109924,Teste,0,0.0
109925,Teste,1,4603.752904867803
109926,Teste,0,0.0
109927,Teste,1,745.0361960475581
109928,Teste,1,3802.9841302483796
109929,Teste,1,2297.1459628665607
109930,Teste,0,0.0
109931,Teste,1,1707.0188688889525
109932,Teste,1,2828.5211215241657
109933,Teste,0,0.0
109934,Teste,1,2684.6901406812085
109935,Teste,0,0.0
109936,Teste,0,0.0
109937,Controle,0,0.0
109938,Teste,0,0.0
109939,Teste,1,2069.649040420446
109940,Teste,1,3419.854416868443
109941,Teste,0,0.0
109942,Teste,0,0.0
109943,Teste,1,3475.923115837356
109944,Teste,1,847.1218279895047
109945,Teste,1,3179.367822984343
109946,Teste,1,3698.308077064556
109947,Teste,0,0.0
109948,Teste,1,841.4980641471329
109949,Teste,1,3466.0878769477868
109950,Teste,1,4117.8975701965355
109951,Teste,0,0.0
109952,Teste,0,0.0
109953,Teste,1,4243.74795316274
109954,Teste,1,687.4131687924153
109955,Teste,1,3638.378629793949
109956,Teste,0,0.0
109957,Controle,0,0.0
109958,Teste,1,4086.3945691470094
109959,Teste,1,2285.702592743527
109960,Controle,0,0.0
109961,Teste,0,0.0
109962,Teste,1,2942.783439023727
109963,Teste,0,0.0
109964,Teste,1,1693.020093088372
109965,Teste,0,0.0
109966,Teste,0,0.0
109967,Teste,1,1896.0854980098557
109968,Teste,1,2757.2879716968614
109969,Teste,0,0.0
109970,Controle,1,1180.1224631279397
109971,Teste,0,0.0
109972,Teste,1,2167.3256612084233
109973,Teste,0,0.0
109974,Teste,0,0.0
109975,Controle,1,1856.4603715873704
109976,Teste,1,1572.1232146639738
109977,Teste,1,2677.4991909771243
109978,Teste,1,4274.047489559296
109979,Teste,0,0.0
109980,Teste,0,0.0
109981,Teste,0,0.0
109982,Teste,1,1590.1794343815236
109983,Controle,0,0.0
109984,Controle,1,3468.7856299173823
109985,Controle,1,1643.8667980654711
109986,Teste,1,1139.3755418637813
109987,Teste,1,4744.948573246894
109988,Teste,0,0.0
109989,Teste,1,3349.5608076076446
109990,Teste,0,0.0
109991,Teste,0,0.0
109992,Teste,0,0.0
109993,Teste,1,970.6830236636035
109994,Teste,0,0.0
109995,Teste,0,0.0
109996,Controle,1,3346.8979883971147
109997,Teste,1,1293.5615705518699
109998,Teste,0,0.0
109999,Teste,1,4495.084177620052
110000,Teste,1,1613.6186751194307
110001,Teste,1,4130.590471937071
110002,Teste,1,1396.3785517752508
110003,Teste,1,3012.306477163787
110004,Teste,0,0.0
110005,Teste,1,4605.479049811166
110006,Teste,0,0.0
110007,Teste,1,1832.01180296646
110008,Teste,1,866.2880011057034
110009,Teste,1,2986.663864932508
110010,Teste,1,1275.4875793154242
110011,Teste,0,0.0
110012,Teste,1,3777.551142157653
110013,Teste,1,3158.695190057597
110014,Teste,1,2058.6879907211614
110015,Teste,1,3675.4394524754357
110016,Teste,0,0.0
110017,Teste,0,0.0
110018,Teste,1,1573.3758887905647
110019,Teste,0,0.0
110020,Teste,1,4626.664528808773
110021,Teste,1,2060.9961474140573
110022,Teste,0,0.0
110023,Teste,1,3933.356517320203
110024,Teste,1,1663.337046851229
110025,Teste,0,0.0
110026,Teste,0,0.0
110027,Teste,0,0.0
110028,Teste,1,3716.714055606249
110029,Teste,0,0.0
110030,Teste,1,641.8823708744035
110031,Teste,1,1829.8304062995749
110032,Teste,1,918.0061941872027
110033,Teste,0,0.0
110034,Teste,0,0.0
110035,Controle,0,0.0
110036,Teste,1,2530.4923509036107
110037,Teste,1,2457.9859716116152
110038,Teste,1,2115.536774668709
110039,Teste,1,4915.254956508069
110040,Teste,0,0.0
110041,Teste,0,0.0
110042,Teste,0,0.0
110043,Teste,0,0.0
110044,Teste,1,1598.4074620653068
110045,Teste,0,0.0
110046,Teste,1,4059.730066868501
110047,Teste,1,2513.5121354855473
110048,Teste,0,0.0
110049,Teste,0,0.0
110050,Teste,0,0.0
110051,Teste,0,0.0
110052,Teste,0,0.0
110053,Controle,1,2006.6471547612332
110054,Teste,1,1415.6001664679086
110055,Controle,1,3350.3175276272354
110056,Teste,1,2001.551579925924
110057,Teste,1,4158.134418327223
110058,Teste,0,0.0
110059,Controle,1,4858.091819096795
110060,Teste,1,1522.0920416870292
110061,Teste,1,1079.0167362427355
110062,Teste,0,0.0
110063,Controle,1,1919.8301054112778
110064,Teste,0,0.0
110065,Teste,1,2602.0029517496837
110066,Controle,0,0.0
110067,Teste,1,1854.350671771627
110068,Teste,0,0.0
110069,Teste,0,0.0
110070,Controle,0,0.0
110071,Teste,0,0.0
110072,Teste,0,0.0
110073,Teste,0,0.0
110074,Teste,0,0.0
110075,Teste,0,0.0
110076,Teste,1,4867.100627246593
110077,Teste,0,0.0
110078,Teste,1,4006.4073785630217
110079,Teste,0,0.0
110080,Teste,1,4847.633298690241
110081,Teste,0,0.0
110082,Teste,0,0.0
110083,Teste,0,0.0
110084,Controle,1,2179.5798079180513
110085,Teste,0,0.0
110086,Teste,1,1871.0368744923014
110087,Controle,0,0.0
110088,Teste,0,0.0
110089,Teste,1,2333.131374596932
110090,Teste,1,2852.750269972854
110091,Teste,1,3836.9984140291785
110092,Teste,0,0.0
110093,Teste,0,0.0
110094,Teste,1,4464.9584379334265
110095,Teste,0,0.0
110096,Teste,1,2584.3094392055045
110097,Teste,1,1801.3042925303341
110098,Teste,0,0.0
110099,Teste,1,1934.8095845995767
110100,Teste,0,0.0
110101,Teste,0,0.0
110102,Teste,0,0.0
110103,Teste,0,0.0
110104,Teste,1,3636.2671626397723
110105,Teste,1,3054.011152961733
110106,Controle,1,2689.223589397657
110107,Teste,0,0.0
110108,Teste,1,1412.4833544927833
110109,Teste,1,4439.550593745065
110110,Teste,0,0.0
110111,Teste,1,4014.5920137833273
110112,Controle,0,0.0
110113,Teste,1,1132.873707826533
110114,Teste,1,2153.248045709615
110115,Teste,0,0.0
110116,Teste,1,2939.5944213750113
110117,Teste,0,0.0
110118,Teste,1,2544.523802471894
110119,Teste,0,0.0
110120,Teste,0,0.0
110121,Teste,0,0.0
110122,Teste,0,0.0
110123,Teste,0,0.0
110124,Teste,1,2290.081274319823
110125,Teste,1,3734.7435390223823
110126,Teste,0,0.0
110127,Teste,1,745.2657690702686
110128,Teste,0,0.0
110129,Controle,0,0.0
110130,Teste,1,2621.3465260667385
110131,Teste,0,0.0
110132,Teste,0,0.0
110133,Teste,0,0.0
110134,Teste,1,1679.8176067532063
110135,Teste,1,880.7827335564152
110136,Teste,1,2591.992211013345
110137,Teste,1,1271.1591098175593
110138,Teste,0,0.0
110139,Teste,0,0.0
110140,Teste,1,1662.0092685059387
110141,Teste,0,0.0
110142,Teste,0,0.0
110143,Teste,1,2781.5392827953415
110144,Teste,0,0.0
110145,Teste,1,4881.690409697697
110146,Teste,0,0.0
110147,Teste,1,3579.1475306160014
110148,Teste,0,0.0
110149,Teste,1,1758.2980917057114
110150,Teste,1,2220.8272365891944
110151,Teste,1,2327.5991854443973
110152,Teste,0,0.0
110153,Teste,0,0.0
110154,Teste,0,0.0
110155,Teste,1,1191.3693050496972
110156,Controle,1,1222.9438498685633
110157,Teste,1,1167.7762556931402
110158,Teste,1,2847.488619816126
110159,Teste,0,0.0
110160,Controle,1,3533.837390328687
110161,Teste,1,3158.24308074872
110162,Teste,1,4899.9523345400685
110163,Controle,0,0.0
110164,Teste,1,1066.4355751594335
110165,Teste,1,4939.134828362398
110166,Teste,1,2600.0327024955136
110167,Teste,1,1483.8475449971197
110168,Teste,0,0.0
110169,Teste,1,4744.763717025907
110170,Teste,0,0.0
110171,Teste,1,2608.7598956506667
110172,Teste,1,2063.061298447342
110173,Teste,1,1462.1454671808046
110174,Teste,1,1705.4395300211097
110175,Teste,0,0.0
110176,Teste,0,0.0
110177,Teste,0,0.0
110178,Teste,0,0.0
110179,Teste,1,4906.487796022487
110180,Controle,1,1867.8804795714846
110181,Teste,0,0.0
110182,Teste,0,0.0
110183,Teste,0,0.0
110184,Teste,1,4900.126656918223
110185,Teste,0,0.0
110186,Teste,0,0.0
110187,Teste,1,1985.9674397543922
110188,Controle,1,1541.3830951485288
110189,Teste,1,1325.138823058313
110190,Teste,1,2353.3452737329867
110191,Teste,1,1565.6290184076224
110192,Teste,0,0.0
110193,Controle,0,0.0
110194,Controle,0,0.0
110195,Teste,1,3636.2208372217387
110196,Teste,1,1578.972809137903
110197,Teste,0,0.0
110198,Teste,1,4259.285802490411
110199,Controle,1,4253.050663196751
110200,Controle,1,1784.8686832162975
110201,Teste,0,0.0
110202,Teste,1,3890.930587190734
110203,Teste,1,4358.95644190754
110204,Teste,1,3155.5977977171597
110205,Teste,1,2148.4958488882467
110206,Teste,1,2484.352340207056
110207,Teste,0,0.0
110208,Teste,1,4038.0298926565183
110209,Teste,1,1819.9285879856636
110210,Teste,1,2005.0805046928729
110211,Teste,0,0.0
110212,Teste,1,1223.5295131603282
110213,Teste,0,0.0
110214,Teste,1,2295.735813558512
110215,Teste,1,889.3180951226866
110216,Teste,0,0.0
110217,Teste,1,1944.6549844510016
110218,Teste,1,2180.6572142653567
110219,Teste,1,1649.6560959085946
110220,Teste,0,0.0
110221,Teste,0,0.0
110222,Teste,0,0.0
110223,Controle,1,956.1115361074467
110224,Teste,0,0.0
110225,Teste,0,0.0
110226,Teste,1,2847.5025915269975
110227,Teste,0,0.0
110228,Teste,0,0.0
110229,Teste,1,4392.865263899619
110230,Teste,1,2010.401356102117
110231,Teste,1,1565.607071390624
110232,Teste,0,0.0
110233,Teste,1,1782.6719796072653
110234,Teste,0,0.0
110235,Teste,1,4378.492315869065
110236,Teste,0,0.0
110237,Teste,1,2875.1341532350893
110238,Teste,0,0.0
110239,Teste,0,0.0
110240,Controle,0,0.0
110241,Teste,1,1088.5565807184864
110242,Teste,1,3691.497420749581
110243,Controle,0,0.0
110244,Teste,1,1194.6601995505225
110245,Teste,0,0.0
110246,Teste,1,771.0998132400649
110247,Teste,0,0.0
110248,Teste,1,1650.5819442406278
110249,Teste,0,0.0
110250,Teste,1,1256.4058078254463
110251,Teste,1,3222.4886346860067
110252,Teste,0,0.0
110253,Teste,1,2680.5488330301882
110254,Teste,1,3758.2904772179027
110255,Controle,1,2802.069726171106
110256,Teste,1,2385.526708442245
110257,Controle,0,0.0
110258,Teste,1,2867.9841069698437
110259,Teste,0,0.0
110260,Teste,1,2455.187508895
110261,Teste,0,0.0
110262,Teste,1,666.8910226131778
110263,Teste,0,0.0
110264,Teste,1,3563.14600848308
110265,Teste,0,0.0
110266,Teste,1,4829.586467965049
110267,Teste,0,0.0
110268,Teste,1,2399.1510066622086
110269,Teste,0,0.0
110270,Teste,0,0.0
110271,Teste,1,2406.7984269562103
110272,Teste,0,0.0
110273,Teste,1,705.9599538676094
110274,Teste,0,0.0
110275,Teste,1,4506.705881090367
110276,Teste,0,0.0
110277,Teste,0,0.0
110278,Teste,0,0.0
110279,Teste,1,4681.046243583184
110280,Teste,1,4159.126031063644
110281,Teste,1,978.5546219383551
110282,Teste,0,0.0
110283,Teste,1,4551.006565192726
110284,Teste,1,607.8004852776838
110285,Teste,1,2500.584454563389
110286,Teste,0,0.0
110287,Teste,0,0.0
110288,Teste,0,0.0
110289,Teste,1,2752.8064434562752
110290,Teste,0,0.0
110291,Teste,0,0.0
110292,Teste,1,4253.009454618525
110293,Teste,1,3878.8664605428694
110294,Teste,1,4086.936034249486
110295,Teste,1,4405.554273008185
110296,Teste,1,2642.319142217266
110297,Teste,1,4011.1355908272717
110298,Teste,0,0.0
110299,Teste,1,806.1489248244752
110300,Teste,1,2500.4589023774242
110301,Teste,0,0.0
110302,Teste,0,0.0
110303,Teste,0,0.0
110304,Teste,1,635.597036913385
110305,Teste,0,0.0
110306,Teste,0,0.0
110307,Teste,1,4618.917793933673
110308,Teste,1,4812.862018788143
110309,Teste,1,877.7257712967325
110310,Teste,0,0.0
110311,Teste,0,0.0
110312,Teste,1,2896.8198998349226
110313,Teste,1,1963.128228515911
110314,Teste,0,0.0
110315,Teste,1,2041.4042809829511
110316,Teste,0,0.0
110317,Controle,1,2528.150276189681
110318,Teste,0,0.0
110319,Teste,0,0.0
110320,Teste,1,1062.7968436454782
110321,Controle,1,1313.465894527607
110322,Teste,0,0.0
110323,Teste,1,3098.1589705757515
